6.045255080061998342e+03,-2.684241344308255975e+03,-7.640041826614372440e+03,1.321929447790499762e+04,-8.188918428118362499e+03,-1.233118589433210764e+04,1.628168290610889926e+03,-6.729210276716900808e+03,-7.164349057152937348e+03,-7.357241687127446312e+03,-5.774581725266252761e+03,2.956072260683110926e+03,1.360292403228725789e+03,5.518403602188358491e+03,7.255795297510895580e+03,5.106539856447470811e+03,5.189181032015691017e+03,-2.907781730580893054e+03,-2.645416133470664590e+03
1.330514965835271869e+04,2.482935532046148364e+04,1.658304605804868334e+04,1.124273699217013564e+04,7.570224570231670441e+03,-8.684952639025961616e+03,-1.239693181524259899e+03,3.581617109635350971e+03,1.651094909840739774e+03,-3.263829526663242177e+03,2.768165323743581212e+03,-8.570646741776610043e+02,1.190857970811410951e+03,-1.015060237654223670e+03,2.501692108815579445e+02,-3.821376297321279708e+03,-1.305879738577911667e+03,-2.096210761124739292e+03,1.450731526997299625e+03
-2.021467889547957157e+03,4.416110958683586432e+03,-6.931646116226555023e+03,-8.957982525326722680e+03,-1.034997524652958418e+03,-2.379078909050306720e+03,4.745943016084846931e+03,1.449893112971500614e+03,-2.774112038848747019e+01,1.351696012407931846e+02,7.458577125747468926e+03,1.187087553098777789e+03,-1.960372797303441757e+03,-1.162008670286280676e+03,-3.545396461075944899e+03,-2.687244320891823918e+03,1.585860927305038786e+02,-6.019183272443283386e+03,-1.435689304801073149e+03
5.451705720481747903e+02,-6.570483570463146634e+02,-2.657878627592966495e+03,-4.302593530717403155e+03,1.482379334861414009e+03,-6.239758373453402783e+03,-9.704288918926798715e+02,-5.748004456872357878e+03,6.967777227915649746e+03,1.621125534682282478e+03,6.298298843982180415e+02,6.112552265130397018e+02,-4.867807243550296334e+03,4.852538672859932376e+03,-3.426415940256659269e+03,-5.354477038368583635e+03,3.230518301644593066e+03,4.589477398563934912e+03,-4.523592832190875583e+02
5.393827329014828138e+03,-9.733539069453527190e+03,3.233182217775430217e+03,4.439459810718222798e+03,-6.932760311730061403e+03,2.473888668000484813e+03,-1.096740767743640390e+04,-4.487445855556267816e+03,4.359174941259230422e+02,2.068823072263709037e+03,7.248970606526372649e+03,1.266986601186056578e+04,1.027271185031450295e+04,-4.311114050208214394e+03,3.671054782896662232e+02,-2.321931551864257926e+03,-6.002490799712902117e+03,1.180133876253142034e+03,-2.878114003166574548e+03
3.892420670308733861e+03,-8.487514913837509084e+03,5.848289332503535661e+03,3.445525343724916183e+03,-6.495519202818223675e+03,3.502693141075834319e+03,-1.892366941352155436e+03,2.552061874435220034e+03,-2.946641838762152929e+03,-1.787355807336771250e+03,1.509894892331997198e+03,1.616853296943836312e+03,-2.800276561369892988e+03,-3.727182289332842629e+03,2.698594565638226413e+03,-1.484987460491835009e+03,1.641858357521418384e+03,1.249227447953925321e+03,5.004560259100753683e+03
-5.692917962146198718e+00,-3.579031363667276764e+03,2.564462440498912656e+03,-4.925963290915139623e+03,-1.635236592214079792e+03,-1.207727733167851966e+03,1.044760119758690507e+03,-1.194138041978669207e+03,5.673061407598681853e+02,-1.373244273591727278e+03,-3.589557285591087293e+03,-5.457082088206760091e+03,-1.460619235997902933e+03,1.637446275168835882e+03,1.499236053336210261e+02,-4.080029516764436721e+03,1.480472735900720409e+03,4.547700928202248178e+02,1.089052577432866201e+03
1.158241688208567393e+04,-3.611370442169671151e+03,3.262815313886335389e+02,-4.486491649562825842e+03,3.743659006540486644e+03,8.326717873497051187e+03,3.250155470785616217e+03,-6.642564114490747897e+02,4.762748742554365435e+02,3.017020625488253813e+02,6.222451030495940358e+03,-9.117362568537088009e+03,2.944532441781751913e+03,1.784648175592393045e+03,1.289560135482168698e+04,1.761657532040865135e+02,-3.527612923526454324e+03,2.902762333957983856e+02,6.617283991438335761e+03
-8.319885298071823172e+02,-1.838646299012460986e+03,9.134088962211098988e+03,-1.729542005534847931e+03,-2.809237925901735252e+03,7.511949337438401244e+02,-6.841340556262451173e+03,2.587600379576251726e+02,1.898568444482145196e+03,-7.023939478605186650e+02,-8.593418904629422173e+01,-2.545955890285306396e+03,3.083277615877674407e+02,2.031989603910359392e+03,-7.889681973783173135e+02,1.013032205584546318e+03,2.893590278883729752e+03,1.485765715069577482e+03,1.798528229029922159e+03
5.132093041978351948e+02,3.502154052568404040e+03,-5.802704829095617242e+03,1.567173202950670020e+04,4.471451690125411915e+03,2.059072089637910540e+04,-4.583431669900662200e+03,-6.542012171435724667e+03,-6.670281468021232740e+02,3.024914143721759956e+03,3.455437545000705541e+03,-1.277802172225165577e+03,-8.793582328847805911e+03,5.915625648359976367e+03,-3.918890217594579099e+03,-2.247851206674617515e+03,2.551394319661299960e+03,-5.559579412734810830e+03,-2.492193530336616732e+03
-6.465985607866297869e+03,1.081333900696030469e+03,-2.819394359632582336e+02,-4.094749359158000516e+03,-1.079029067599206428e+03,3.275262166549380254e+03,7.340214120310167800e+01,-1.416777281246961820e+03,2.276127141913653304e+03,-2.913544232622336494e+03,1.571082247247319629e+03,-9.022540363919194988e+02,1.042185411043160229e+03,8.457434961697675817e+02,-9.792127985992569847e+02,5.316123234016757806e+02,2.501463802154553377e+03,1.444082049188680003e+03,1.904352390691464279e+03
9.574833629439837068e+02,9.073343715936460285e+03,-1.100137158387823183e+04,-4.583332562268205947e+03,-5.429519961830840657e+03,-4.829292738383840515e+03,3.978563277222941451e+03,1.444480774458667838e+03,-3.053612803785442793e+03,1.837767060111812270e+03,1.175990809877519860e+04,-1.275795305450570964e+02,-3.950071673544694477e+03,-4.674972122497300916e+03,-5.945623698445474474e+02,3.196406963739326329e+03,1.945081541439416469e+03,-9.061893302452258467e+02,-2.104375196639837213e+03
-9.748452462430692322e+03,-2.635653126533902650e+03,-5.458780772258824072e+03,9.602518061867242068e+03,1.006792528348276210e+04,-6.157253229713439396e+03,-2.861101063383448491e+03,4.177488515223061768e+03,3.461446321622964319e+02,-2.360246134648428324e+03,-3.974021025903156215e+02,3.507227851438710786e+02,-2.761567847108977276e+03,2.491525469977147168e+03,-1.020754948359406399e+03,3.617284898416049600e+03,-6.651541521890266267e+03,3.611253986427047494e+03,-2.495133368335783416e+03
-5.207592008398429243e+03,-2.117726821957449829e+03,4.970286774835103643e+03,-2.683759756905174982e+03,-1.318222440467271099e+03,1.660477011732801429e+03,1.081823329563828565e+03,-1.068617391050052220e+03,-3.092070786173351280e+03,-2.468268654335801784e+03,-2.649694494943736117e+03,-3.744316523674568998e+03,1.621919826641002373e+03,-2.296333734830691924e+02,-3.756526753737102808e+03,-2.672735071542314927e+03,4.093686412008860884e+02,2.775467277828130136e+03,-3.450325479288647443e+02
-8.264731999279145384e+03,8.195062392900665600e+02,-2.011344232043068814e+03,-4.027071321091968912e+03,1.890783013788731296e+03,-3.082681541005792496e+03,-1.546892998727183112e+03,-1.735649438087961016e+03,3.168449262239953896e+03,5.780299048044399797e+02,-2.183108739414712545e+03,-4.395843583676129356e+02,-2.523885087821943671e+03,3.093090280609824845e+02,4.745747464693256916e+03,-1.309937278537549219e+03,-3.144847380746455656e+03,-2.078358067950385248e+03,-9.312935309849831356e+01
-4.502327891013254884e+03,-4.108932796125859568e+03,-1.349172248852596340e+03,9.278002014296642301e+03,-3.817030060517278343e+03,1.141269497401515309e+03,7.147182944637127548e+03,1.460722083130643114e+04,1.000757882491842611e+04,-1.792483515738628284e+03,8.174292201239690257e+03,-4.733668239992765848e+03,2.267608116918112955e+03,2.997845948626543304e+03,3.332300968971574548e+03,2.209718057189063984e+03,3.314196778913645289e+02,6.178750391380954170e+03,-3.928880758091292591e+03
-2.948299478494862797e+03,2.746562541518308535e+03,-1.010858581321324709e+04,9.415138169106590794e+03,-1.291926999702413923e+03,2.021904031859594397e+02,6.002396561142126302e+03,7.568815210685278316e+02,3.772149769009692136e+03,4.431722531723758948e+03,-5.504117261627075095e+03,4.718745566620598311e+02,7.074677534234401719e+03,-1.153428326273024140e+04,-4.002118547984703127e+03,-3.470880124540506586e+03,4.656191524511532407e+03,-4.298992276662439508e+03,1.131688655582395404e+04
-8.688600274534464916e+03,-3.626201518314275745e+03,9.563403439920140272e+02,2.283081615439205962e+03,6.772019968612555203e+03,-1.577618019378958252e+03,-2.576629101920568701e+03,4.137478643092389916e+02,-1.052846682804462262e+03,-3.448062221882503309e+03,-2.394328764984679310e+03,-6.524338665153729380e+03,5.428996410759481478e+03,2.227167523526870809e+03,-6.138989800891764389e+03,2.634425420314691564e+03,2.064905327905958529e+03,3.897513667380401330e+02,4.851229227924441147e+03
4.151816513338538243e+03,1.299535980724182082e+04,-7.015838331683901743e+03,-4.272888343573799830e+03,-1.205412788723323501e+04,1.591682393178782604e+03,2.125262707104415767e+03,-3.858181880361257754e+03,-1.673663823539367741e+03,-2.861710052096416348e+03,-7.236165276918962945e+02,2.149918895932707528e+03,5.838791003057151102e+03,1.348232108313019671e+04,-3.781928159981121553e+03,-6.903004370821960947e+03,-4.667996770375474625e+03,4.828739640279445666e+03,3.710142008360158798e+03
9.293066902431157359e+03,-1.675639247494638084e+03,-1.048492518974537052e+04,-5.754906351585148514e+03,1.508445521854153594e+04,3.227898661941933824e+03,-5.817768399136529297e+03,-2.051386107198016816e+03,2.426408986830067079e+03,-9.279579431116964770e+03,-1.745776310681844166e+02,-1.052902482203180853e+03,1.033912073947479621e+04,-3.844672635936740789e+03,1.583150318804382323e+03,-3.190443587898040278e+03,6.005935880963183990e+03,1.537639192485311924e+03,-6.150586431519816870e+03
