7.648072516137286584e+03,-1.475544304472147087e+04,3.634769156008921982e+03,-2.133650999652484188e+03,-1.432053063471981318e+02,-7.643048937241412204e+03,-2.123622740705561228e+03,-9.080527776393830663e+02,-1.890947041674919546e+03,5.228631194792762926e+02,-1.605360814402283495e+03,-4.028070537509312089e+03,6.095878835728891318e+03,4.484306646955265933e+03,-1.946430720835158127e+03,-6.839862688834199389e+02,6.978153524997858767e+03,-5.686476840331270978e+03,5.375916472548213143e+00,9.029379117769416325e+02,7.724719324780083298e+03,-1.063233224784378876e+02,2.167329286840821169e+03,-3.366330963014495410e+03,-5.525840455903480688e+02,5.456303923989883060e+02,4.379409807739682947e+03,1.763846275970253828e+03,-4.506924639617996036e+03,2.898074890743078868e+03,-7.350134583271889142e+02,-7.193800315286310934e+02,1.548542776764785231e+03,-1.765521744371103750e+03,3.419543016232262289e+02,1.273951848208862884e+03,2.545343796238830691e+03,-2.351667377741528639e+02
4.292765613686651704e+03,4.514181522196949118e+03,1.514632727584822896e+04,3.575367105654798934e+02,-8.194688948850693123e+03,6.613571910861780452e+03,-9.925960338026135332e+02,1.045633311880154906e+04,-5.863182657263409055e+03,4.974649320374888703e+03,1.641830939494710401e+04,2.585387867459232893e+03,-2.484757075160478962e+03,-1.497850389865870397e+02,1.695107789741939314e+03,1.859545574331679063e+03,5.669825627006720197e+02,1.736302736635999054e+03,-3.163987485807972917e+03,1.900921393070753993e+02,3.852131016833326157e+03,-2.201928309456889554e+00,2.638759356668257169e+03,8.349158271313631303e+02,-1.085755785343989373e+03,-1.865671619394330719e+03,-3.825435492302405578e+02,-1.056955642998355643e+03,-1.696342736152448197e+03,4.000077520592650444e+02,8.483974302373763976e+02,-8.124225591306995966e+02,-2.542915191416553000e+02,-3.328465857094313378e+02,7.352173531387790035e+02,-9.892708280943983823e+01,-2.533717354177739267e+01,7.283587420474638066e+02
-7.100078040799237897e+03,-4.590505517657165342e+02,-6.531773560764315789e+02,3.552330210622259528e+03,3.610882743617704364e+03,-8.224957102567517495e+02,3.196048455445310537e+03,-2.940484809269970810e+03,-3.604828155039118428e+03,2.901348176867157235e+03,-3.737148925624734147e+03,-3.382141141355408308e+03,-3.522556076057144764e+03,-1.390501336257908861e+03,3.555851893324906541e+03,-2.279629650978020891e+03,-5.479016958414637884e+03,-4.726541157817854582e+03,-4.548438054105502488e+03,5.496568844598323267e+02,-1.002679675173191526e+03,-1.299688381445128471e+03,2.323396877870954540e+03,6.438986067795706276e+02,-3.549697168459397290e+03,-1.933974120415466359e+03,-2.041510684904341815e+03,-3.683450994180114776e+03,-8.859739148938714379e+02,-1.678609911022957704e+03,-1.501009910933964420e+03,-5.102619863467570212e+03,7.813637430963749466e+02,-5.363214627248661600e+03,3.302705897208777515e+03,-1.642323854720686313e+03,3.163330224405554873e+03,5.114961518072815352e+02
-4.143683252445449625e+02,2.310506066305825698e+03,4.538520613674503693e+03,-4.893520452846003536e+03,1.222485454862767710e+03,-3.770500656192953102e+03,-1.228018359223091829e+04,1.163783437410713759e+03,1.156138435157210188e+04,7.282838314899659053e+03,-2.463619119932584169e+02,-7.389600745775269388e+02,-4.927979463635087995e+03,3.157991786866071379e+03,9.069415409247247908e+02,2.987542457577385903e+03,-4.466182403624873587e+03,-3.571333601423246819e+03,2.274222065404033401e+03,4.396962347561615388e+03,-1.766804576116916451e+03,-4.153221372501961923e+03,-3.313932581131727602e+03,-3.673210089456487708e+02,1.810274581845975263e+03,-1.509329522594578975e+03,2.594036610219055092e+03,-3.639036917535777320e+03,-1.671658748431421600e+03,1.465630271584183220e+03,2.539810327831358791e+03,1.460131740860891796e+03,1.042536992587640043e+03,-1.979323070075154646e+03,-2.405224459947783544e+03,-1.803701520559728124e+03,-1.953310277488781139e+03,-8.779052912936753046e+02
1.080582511437702306e+04,2.430173941648017717e+03,-5.471663670353200359e+03,7.996605331008770008e+03,-8.188597024398338363e+03,-2.485388123978942986e+03,4.823187168987200494e+03,-4.605310794742331382e+02,3.239509584827061417e+02,2.907538873543669524e+02,4.448562086264442996e+02,-3.027959811722083487e+03,-5.824487813372527853e+03,4.142181428472689731e+03,-1.085932643936444265e+03,9.287371981750618488e+02,2.241736473990888953e+03,7.996920242992759086e+03,-2.783817924315201708e+03,1.275796163723644213e+03,-5.124973765043665708e+02,-2.745072849638121170e+03,-4.293066964201518203e+03,-6.960799192274250345e+03,2.972810653792189896e+03,2.581566722242235301e+03,1.002636853385612767e+03,3.292379098715246499e+01,2.981358108819136419e+02,-3.148581942226133378e+03,-4.941892492102238975e+03,-2.327772538775017438e+03,-3.292066358643518953e+01,-2.961675588792505550e+03,-3.115982176339030502e+03,-1.023104137779986900e+03,-2.443265433444848043e+02,-1.934728039353020108e+02
-4.187385295260872226e+03,3.566620775740283079e+03,-6.464027739806952923e+03,9.107244551581071619e+02,-4.387641856603671840e+03,-3.747084345800166830e+03,3.519141266087984263e+02,1.840295169474746331e+02,2.998817586149695217e+03,-3.400928225742515679e+03,-4.532268950032342900e+02,1.386088020106657268e+03,4.203874951798055008e+03,-1.013362072643335409e+03,-6.567881679824917228e+03,2.838815200340636693e+03,-1.809827416677044994e+03,3.122082839149582469e+03,-6.145184312193620144e+02,2.449059586482656869e+03,-1.207789381762217545e+03,4.123128892426317179e+03,2.061888563361997512e+03,-4.437367361437224531e+02,-2.435448012817200834e+03,-2.861755849962419234e+02,2.663422810083137392e+03,-3.858323986760198750e+03,-1.339799575294649458e+03,4.866310096340116615e+03,6.750248094435171424e+02,-3.561383747165102250e+03,-4.214228389076380154e+03,-2.580218555285348884e+03,2.475790091373416999e+03,-2.698303732011893175e+01,-3.528831059791308235e+03,4.747770904582626827e+03
7.599828244868648653e+03,-8.272104527652261822e+03,-5.467851035903064258e+03,2.379874211606774679e+03,-4.024050614282974493e+03,9.050511943305104978e+02,-3.471770893510956171e+02,3.335631168753623115e+03,-2.231238529805040798e+03,9.771766885022094584e+02,-3.671745939846604756e+01,2.900199034388615019e+03,-6.238924008477936695e+03,2.661094949986264965e+03,-3.052488891704500134e+02,9.962651201650040775e+02,-1.373340686524270268e+03,1.209141373399938857e+03,8.297654499792255592e+03,-2.830306761179837736e+02,-2.466835911192757521e+03,9.910263211719734500e+02,-7.080832420284560840e+02,-1.376057029670986367e+03,-4.408919944005286197e+03,-2.248056894852338701e+03,-4.924106943824436939e+02,1.432768537915540946e+03,7.584746485057963582e+03,7.319403973105424484e+03,-5.673382323573670192e+02,7.808892778234444449e+02,2.700734483311145596e+03,-4.248112497406646071e+02,1.802017923101176848e+03,4.779192653414887104e+02,2.386319091053469492e+03,-1.400737173399302264e+02
1.887970305889011433e+04,2.553643747453964806e+03,2.058392183646888225e+04,1.775626639568066093e+04,9.640436628674668100e+03,-4.400870609937516633e+02,3.276319974049275515e+03,-4.617663180328512681e+03,2.128795755522656236e+03,-3.154563398635958038e+03,-3.984026860177299113e+03,1.849924828075020969e+03,2.453901729458752015e+03,-2.904904285736291058e+03,-4.066605653574473308e+03,3.530368019590840504e+03,-2.698323937703335105e+03,6.318713317439351158e+02,1.424744756857941411e+03,-6.471043194699834089e+01,-2.337916856372661641e+03,-7.523547058190872576e+02,8.590819953546279919e+01,3.077649039627131060e+03,-1.743720446839096638e+01,8.628047394908878687e+02,6.746351775921726812e+02,1.034775182668825664e+03,-7.468255975154329462e+01,3.522582249551214062e+01,1.267458346899770049e+03,-6.199225754586218500e+02,7.809757881835620310e+02,9.540200237911848546e+01,-1.174745762931876136e+01,-2.437186560396964694e+02,1.913639552510942679e+02,1.639932624329384510e+02
-9.705733205741091297e+03,6.713715493032781524e+03,6.809476882181141264e+03,2.714431898344813817e+03,-3.533380323061373929e+03,7.005562292234716551e+03,-1.886056763205788513e+02,3.144404926949039691e+03,6.223169853437193524e+03,-8.211920504469877415e+03,-7.265023164945648205e+03,-4.733912362492385910e+03,-2.437221507510881565e+03,6.623277821309511637e+03,-2.112627947583627730e+01,3.378969913951696526e+03,9.490296409740030867e+03,-3.852753661842283464e+02,7.419122528771763427e+02,-4.255623742251568729e+03,-5.855369797166993067e+02,7.897280797551683236e+02,2.216613911086064945e+03,-9.122821470656431302e+02,-2.491271573621246262e+03,-3.250318364188282885e+03,-2.642191286505955759e+03,-4.373293319199207872e+03,-7.109367319113175654e+02,2.194080291320141214e+02,-2.566427954897474706e+02,-1.126291201236376537e+03,1.619053805285408316e+03,3.219042861519197686e+03,-6.647717989937957555e+02,-1.503727066584522618e+03,4.511082671616943003e+02,-2.590660195049387653e+02
1.010295641366265409e+04,-1.575203082124847924e+03,-1.357658172127003490e+04,6.187999675593992833e+03,1.086608406819460697e+03,9.789410379703811486e+03,-3.037230905656292634e+03,-1.653525478818045258e+03,3.987643885490449975e+03,6.374830400888347413e+02,-4.544068535658642759e+03,7.841153835801539572e+03,5.515263519745226404e+02,2.225465536773158419e+03,5.659350092602520817e+03,5.449918353739701161e+03,-4.481955128962806157e+03,-2.435284406340841997e+03,-7.861667500144149017e+03,-2.846198881569532205e+03,6.954209618291436527e+03,2.792759784685942577e+03,4.928535413974138351e+02,7.600921662640693057e+02,1.851430876591856759e+03,-2.216343238844430289e+03,-1.304255829619526594e+03,6.352856005376006578e+02,-3.963879744168183947e+02,1.544968102520675529e+03,-6.756059217333843208e+02,5.079997533803124270e+02,6.679213553346130539e+01,1.169898540318622963e+03,-1.466622045861997094e+03,1.338335875321395633e+03,-7.108834708139064560e+02,4.685476304082298498e+02
1.354490216061564524e+03,1.665518443790176752e+04,8.948875647328610512e+02,-3.814536014432742377e+02,2.680564558578536776e+02,-5.292424122796277516e+03,1.942701831685863681e+03,3.917954959945331211e+03,-5.929336748424721009e+03,1.854214311406526576e+03,-5.642422470869973949e+03,2.824652971678217455e+03,-2.749273448689005363e+03,3.563302562088247669e+03,7.755517725268045069e+03,-4.521913134291899951e+03,-1.516810742041760705e+03,-1.765289329141455937e+03,-1.886642334562887129e+02,-4.309576338971374753e+03,-4.141857310292583861e+03,-2.448537128710790512e+03,9.762338317723466616e+02,9.036251811363737261e+02,-2.286825241354569698e+03,3.944186779798716543e+03,4.613192978313088133e+03,9.637971812706113042e+02,-3.864001436060058495e+03,3.350685198133302492e+03,-2.617025758693569969e+03,2.641060611434684688e+03,-1.613933161976322481e+03,1.669472933802545185e+03,-2.244650014373052329e+02,2.258805748072403276e+03,5.387535572902578451e+02,1.135832331841989799e+03
-1.458368058783558183e+02,-5.989315226432436248e+03,1.858372818187777966e+03,-8.948397059628166971e+03,9.669295169461393016e+03,1.357039729283576889e+03,3.856024348656864277e+03,1.729746905915041498e+04,-3.056631275896123043e+03,-8.618168249056410787e+03,-5.285542406001327436e+03,-2.444909238989717721e+02,4.791869568095772593e+03,4.677237637809823354e+03,1.092040199051701393e+03,-1.073331237649825880e+03,-5.714354995187854911e+03,3.253794064171122955e+03,5.016399915658443831e+01,2.406517173641763748e+03,7.557350116423347117e+02,1.130543367651289373e+03,-1.107030699825903412e+03,1.357526124191943836e+03,3.985769789526801560e+03,-2.853676292365143752e+01,1.723350753785668758e+03,-4.726581900732284112e+02,1.657584354093414959e+03,-1.162893756109762307e+03,2.231272587224047186e+02,-8.810675832725191867e+02,-6.052282439091184187e+02,-1.144402912636957808e+03,-9.739921484550135347e+02,-1.835638913664487518e+03,1.650487258185623034e+02,-1.318855152468823917e+03
5.375801230181822575e+03,4.110255162400039808e+03,4.997756539647653540e+02,-8.233498981288748837e+02,-8.082989859752103257e+03,-5.067403500072547104e+03,6.310444827743826863e+03,-3.023599082387864655e+03,-8.752468393176550308e+03,1.254653044474192939e+03,-6.258702932718829288e+03,-2.361872641358639612e+03,-4.697578008201677449e+02,-2.220886220287829474e+03,3.771519643844300390e+03,-7.363917581399861092e+02,6.824992892954755916e+02,-2.008858025865250738e+03,2.720284356090272126e+02,3.677300554163352444e+03,2.354703612486045131e+03,-1.721715134131791729e+03,3.145919604900661398e+03,-2.703831685053077763e+03,3.908822917759830034e+03,-1.589975258311922744e+03,-2.423341611920874584e+03,-4.053780789875864684e+03,3.915724173314660675e+03,2.690181359373478358e+02,7.597618296606874537e+03,-7.320317221105148064e+01,-7.007121153178483155e+02,9.932490321077932549e+02,-9.477662837952831296e+02,2.085009184676133373e+03,-2.617080747957106723e+03,-1.954065523162930504e+03
2.037884516859811811e+03,5.116120670562846499e+03,2.474867143771516112e+03,-2.559840502738739360e+03,-1.282540551391203280e+03,-6.408918739273648498e+03,-8.610308360257698951e+03,2.801889177604232373e+03,-3.908520561968575748e+03,1.893926435016886671e+03,-2.832160008496214232e+03,1.269548453120136946e+04,5.427452535267983876e+03,-6.983144774330777409e+02,-2.871822352393454366e+03,-3.867792994776938031e+03,6.092593299118927462e+03,-3.452313508732915125e+03,-1.955573362240657843e+03,-3.551942130429403619e+02,-3.495192363165455390e+03,4.610946190524838130e+03,-2.341904530536772654e+03,-7.815697586153185057e+02,1.759451391452191160e+02,1.383415728189755100e+03,-6.044090559665995897e+03,-1.023959603457333678e+01,2.216639769542665817e+03,-2.057602011710527677e+03,-1.114593933593808288e+03,-7.707305913683577501e+02,2.408850839371382335e+03,-2.752835673125701760e+03,-1.618257657001687903e+03,-1.154132949773496648e+03,-6.044408567958109870e+02,7.936312869641155885e+02
1.496621817747216119e+04,2.957752721551101786e+03,-8.573028394163933626e+03,-6.552924154070920849e+03,3.047276069436945363e+03,9.066011477002366519e+03,5.952879475220361201e+03,4.892365341995899144e+03,3.174548097196973231e+03,6.465088392680369907e+03,-2.762329750418151889e+03,-4.038381603044164876e+03,-1.748683770830509275e+03,-6.845398982439492102e+03,-3.777834914710545490e+03,-2.931039534794502742e+03,8.178017644445004407e+03,-3.592091355489812486e+03,-1.222029294031849986e+03,4.656897220564174859e+03,-2.738539399932864853e+03,-3.325086596016907379e+02,-1.131992836987456712e+03,5.301672463796652664e+03,-1.924368608022769649e+03,-3.329855261068033087e+03,1.988881785881256974e+03,9.034432595621614155e+02,4.406563516638622957e+01,-9.407401832912182726e+02,-1.289710219909131865e+03,3.253764588798999284e+02,-1.914713835958273421e+03,-5.926079003188080918e+01,1.253631698703704984e+02,4.650532704646680315e+01,-6.658044267220191159e+02,-2.323850318288819210e+02
-7.124473143078785142e+03,-2.713356559823017506e+03,-3.163330131543435982e+03,3.964234004969214311e+03,3.926876384554705965e+03,-3.226945459600968661e+03,-4.641050409022568033e+02,1.383782557535966134e+03,-7.329762107912911233e+02,4.918236900935052063e+02,3.330475860642701718e+03,-1.658745523800719866e+03,-4.496440976920548565e+02,-1.672639176106238210e+03,-2.306461508208247324e+03,2.494923421269260416e+03,-1.722619009555762432e+03,7.315316449289621232e+02,-1.195290006209325384e+03,-3.853241052266690986e+03,8.016817053613998212e+01,-1.503320659596647602e+03,6.426158846102282496e+01,2.291864392321532250e+03,-7.210853136149282818e+02,-1.675516930841122303e+03,9.870579414928115511e+02,-6.151587404795474185e+02,3.535017502159225387e+03,-2.989858946946264041e+03,-5.459840499012742612e+02,-8.553885490538174281e+02,2.690633825279326629e+03,-4.207670337848759914e+02,1.019481456344659932e+03,2.828197747266381612e+03,9.349720377554590414e+02,-7.072895897902014894e+02
-4.648952928007511218e+03,-5.101288445102792139e+03,4.004934483037061000e+03,-3.484081328532852694e+03,-7.595288287398583634e+03,2.779824043343178914e+02,9.018677434118202427e+02,-4.328798461048256286e+03,-1.768597942443792817e+03,-1.250991133609333929e+03,-2.982004156158181104e+03,-2.331054810782964523e+03,-2.365069604886951765e+03,2.290860737479671894e+00,2.026370884618246464e+03,-8.005726159688182975e+01,-1.364732480681835341e+03,1.814896508343343839e+03,2.907842394802957642e+03,-1.858799284839662278e+03,2.230677662571364181e+03,-4.465158968523060707e+02,4.487288316751040611e+02,6.516398341621326836e+03,-2.262648106953787192e+03,-3.716174084837438727e+02,-4.884917591217023073e+03,7.229253057906932554e+03,-2.239704697059958107e+03,2.204102923062428999e+03,-1.681348689974501838e+02,-8.350789479529287291e+02,-3.424279990051421009e+03,-3.696466036396966501e+03,-4.004029294838863734e+03,-3.633763544726576583e+03,-2.150534858824274124e+03,-1.426489312479253840e+03
-4.520674563651393328e+03,3.777385593325950595e+03,-5.941283020491267962e+03,4.357292597144912179e+03,4.943818187078269375e+02,-3.031134101196209940e+03,-1.290906740050151882e+02,-1.687343434136899305e+03,-1.148619287592590581e+03,-1.185952394574229857e+03,3.613220556159879379e+03,4.944220290511759686e+02,3.503783877669724461e+03,-4.774623097346363465e+03,-3.554998667108754034e+03,-2.347094699279696670e+03,-1.364432442154116188e+03,4.381599938142830069e+03,-4.274777125867673931e+03,3.258583751873245092e+03,-1.228863851057844613e+03,2.545615894139554712e+03,-1.712006074252439248e+03,-8.531515848751247404e+02,-1.598338532689652993e+03,-3.948569730902248693e+02,-9.971512035566742327e+01,-1.379537065584384891e+03,-2.833874815127899637e+03,4.976293112431713780e+03,2.253695809381308209e+03,3.805304319043103192e+02,-8.625411494341927892e+02,4.187589372846820879e+03,-3.692433154448942332e+03,-2.758528510002310668e+03,5.284003107019409072e+03,-3.912112378847987202e+03
3.613580338187181042e+03,-6.572853405869374001e+03,-3.841387386433711526e+03,9.825166980876174421e+03,-5.764965457363813357e+02,5.204643733457930921e+02,-5.781794921160658305e+03,1.978155660258970329e+03,-1.786114722596921638e+02,-3.969707220535400211e+03,1.956826974558452548e+03,9.836381600819771620e+02,-5.057711681606954699e+03,1.003905497694552878e+03,1.174606167585436225e+02,-3.765655821958830074e+03,-1.582844072697597994e+03,-4.277955263021943210e+03,6.580091693134449088e+03,1.464741984101177195e+03,1.924319394841690382e+03,4.720944889134254481e+03,7.522923817660733903e+02,-1.833028890150585539e+03,-3.910980376817521119e+03,3.481524801984376609e+03,7.008071524231904448e+01,-1.765391980986640192e+03,-8.077551851955421398e+02,-6.659578327780280233e+03,9.799042718449322820e+02,1.070743552409826407e+03,-6.791096615730595659e+03,2.103075375024432105e+03,1.766066952002914547e+02,3.153913818241274925e+01,1.030159023294573295e+01,-4.349404319235258072e+02
